ID,Target
20160801_39.5_30.5,0.46024337
20160801_39.5_31.5,0.4808109
20160801_39.5_32.5,0.4956265
20160801_39.5_33.5,0.50602615
20160801_39.5_34.5,0.5131223
20160801_39.5_35.5,0.5180347
20160801_39.5_36.5,0.5221636
20160801_39.5_37.5,0.5273335
20160801_39.5_38.5,0.5356544
20160801_39.5_39.5,0.5489223
20160801_39.5_40.5,0.567497
20160801_39.5_41.5,0.58943707
20160801_39.5_42.5,0.61114305
20160801_39.5_43.5,0.62934643
20160801_39.5_44.5,0.64262104
20160801_39.5_45.5,0.65129024
20160801_39.5_46.5,0.65645987
20160801_39.5_47.5,0.6592452
20160801_39.5_48.5,0.6604742
20160801_39.5_49.5,0.66067487
20160801_39.5_50.5,0.6601467
20160801_39.5_51.5,0.6590215
20160801_39.5_52.5,0.6572882
20160801_39.5_53.5,0.65476906
20160801_39.5_54.5,0.65101993
20160801_39.5_55.5,0.64507157
20160801_39.5_56.5,0.63477397
20160801_39.5_57.5,0.61508006
20160801_39.5_58.5,0.5738703
20160801_39.5_59.5,0.48729154
20160801_39.5_60.5,0.3456226
20160801_39.5_61.5,0.22829822
20160801_39.5_62.5,0.23061171
20160801_39.5_63.5,0.32871696
20160801_39.5_64.5,0.43624434
20160801_39.5_65.5,0.5064957
20160801_39.5_66.5,0.5435065
20160801_39.5_67.5,0.5604552
20160801_39.5_68.5,0.56565744
20160801_39.5_69.5,0.563303
20160801_39.5_70.5,0.55520576
20160801_39.5_71.5,0.541692
20160801_39.5_72.5,0.52194524
20160801_39.5_73.5,0.49421954
20160801_39.5_74.5,0.45649317
20160801_39.5_75.5,0.40852946
20160801_39.5_76.5,0.35606837
20160801_39.5_77.5,0.31440386
20160801_39.5_78.5,0.30359453
20160801_39.5_79.5,0.33417705
20160801_39.5_80.5,0.39460778
20160801_39.5_81.5,0.4573206
20160801_39.5_82.5,0.5036469
20160801_39.5_83.5,0.53077185
20160801_39.5_84.5,0.5404451
20160801_39.5_85.5,0.5329161
20160801_39.5_86.5,0.50501865
20160801_39.5_87.5,0.44670284
20160801_39.5_88.5,0.33431098
20160801_39.5_89.5,0.14403084
20160801_39.5_90.5,-0.08943126
20160801_39.5_91.5,-0.28155467
20160801_39.5_92.5,-0.3797106
20160801_39.5_93.5,-0.41061476
20160801_39.5_94.5,-0.4029131
20160801_39.5_95.5,-0.36743402
20160801_39.5_96.5,-0.30806068
20160801_39.5_97.5,-0.2258898
20160801_39.5_98.5,-0.12213611
20160801_39.5_99.5,-0.0014865638
20160801_39.5_100.5,0.13163845
20160801_39.5_101.5,0.27269438
20160801_39.5_102.5,0.40359443
20160801_39.5_103.5,0.50052524
20160801_39.5_104.5,0.55968976
20160801_39.5_105.5,0.59095436
20160801_39.5_106.5,0.6071303
20160801_39.5_107.5,0.61596036
20160801_39.5_108.5,0.620386
20160801_39.5_109.5,0.62142164
20160801_39.5_110.5,0.61938816
20160801_39.5_111.5,0.6143692
20160801_39.5_112.5,0.6064951
20160801_39.5_113.5,0.59609157
20160801_39.5_114.5,0.58364004
20160801_39.5_115.5,0.56957483
20160801_39.5_116.5,0.55399656
20160801_39.5_117.5,0.53641057
20160801_39.5_118.5,0.51567006
20160801_39.5_121.5,0.42839518
20160801_39.5_122.5,0.39727694
20160801_39.5_125.5,0.3293104
20160801_39.5_126.5,0.31097662
20160801_39.5_127.5,0.29063436
20160801_39.5_140.5,0.06909337
20160801_39.5_141.5,-0.1365064
20160801_40.5_-123.5,0.25058976
20160801_40.5_-122.5,0.2664653
20160801_40.5_-121.5,0.2741292
20160801_40.5_-120.5,0.28195482
20160801_40.5_-119.5,0.28973737
20160801_40.5_-118.5,0.29862937
20160801_40.5_-117.5,0.30931774
20160801_40.5_-116.5,0.32195964
20160801_40.5_-115.5,0.33597103
20160801_40.5_-114.5,0.34986505
20160801_40.5_-113.5,0.36136657
20160801_40.5_-112.5,0.36777112
20160801_40.5_-111.5,0.3662531
20160801_40.5_-110.5,0.3538176
20160801_40.5_-109.5,0.32682756
20160801_40.5_-108.5,0.28056753
20160801_40.5_-107.5,0.21024877
20160801_40.5_-106.5,0.11584987
20160801_40.5_-105.5,0.009305466
20160801_40.5_-104.5,-0.088507086
20160801_40.5_-103.5,-0.16302283
20160801_40.5_-102.5,-0.21226743
20160801_40.5_-101.5,-0.24107562
20160801_40.5_-100.5,-0.25540608
20160801_40.5_-99.5,-0.26034927
20160801_40.5_-98.5,-0.26000175
20160801_40.5_-97.5,-0.25769845
20160801_40.5_-96.5,-0.2561132
20160801_40.5_-95.5,-0.25722134
20160801_40.5_-94.5,-0.26223186
20160801_40.5_-93.5,-0.27158165
20160801_40.5_-92.5,-0.28503063
20160801_40.5_-91.5,-0.30184758
20160801_40.5_-90.5,-0.32102942
20160801_40.5_-89.5,-0.34147647
20160801_40.5_-88.5,-0.3620969
20160801_40.5_-87.5,-0.38189325
20160801_40.5_-86.5,-0.4000868
20160801_40.5_-85.5,-0.4162696
20160801_40.5_-84.5,-0.43050045
20160801_40.5_-83.5,-0.44321668
20160801_40.5_-82.5,-0.45494896
20160801_40.5_-81.5,-0.46602455
20160801_40.5_-80.5,-0.47644058
20160801_40.5_-79.5,-0.48595104
20160801_40.5_-78.5,-0.49430326
20160801_40.5_-77.5,-0.5014601
20160801_40.5_-76.5,-0.50763327
20160801_40.5_-75.5,-0.513121
20160801_40.5_-74.5,-0.51806885
20160801_40.5_-8.5,0.36507392
20160801_40.5_-7.5,0.36551154
20160801_40.5_-6.5,0.37413198
20160801_40.5_-5.5,0.39012176
20160801_40.5_-4.5,0.4106795
20160801_40.5_-3.5,0.43203333
20160801_40.5_-2.5,0.45019248
20160801_40.5_-1.5,0.46139005
20160801_40.5_-0.5,0.46211636
20160801_40.5_0.5,0.44860646
20160801_40.5_8.5,-0.1230486
20160801_40.5_9.5,-0.080291964
20160801_40.5_15.5,0.2632102
20160801_40.5_16.5,0.27174994
20160801_40.5_17.5,0.26535448
20160801_40.5_19.5,0.23008168
20160801_40.5_20.5,0.21394573
20160801_40.5_21.5,0.20652065
20160801_40.5_22.5,0.21230601
20160801_40.5_23.5,0.2329451
20160801_40.5_25.5,0.30557334
20160801_40.5_26.5,0.34545845
20160801_40.5_27.5,0.38082713
20160801_40.5_29.5,0.4308292
20160801_40.5_30.5,0.44558844
20160801_40.5_31.5,0.45460486
20160801_40.5_32.5,0.459125
20160801_40.5_33.5,0.46084887
20160801_40.5_34.5,0.46202388
20160801_40.5_35.5,0.46545252
20160801_40.5_36.5,0.47427338
20160801_40.5_37.5,0.49122503
20160801_40.5_38.5,0.5173163
20160801_40.5_39.5,0.5505848
20160801_40.5_40.5,0.58591604
20160801_40.5_41.5,0.6170456
20160801_40.5_42.5,0.6400959
20160801_40.5_43.5,0.65482455
20160801_40.5_44.5,0.6630686
20160801_40.5_45.5,0.6669818
20160801_40.5_46.5,0.66824716
20160801_40.5_47.5,0.66797274
20160801_40.5_48.5,0.6668226
20160801_40.5_49.5,0.6651656
20160801_40.5_50.5,0.6631794
20160801_40.5_51.5,0.6609053
20160801_40.5_52.5,0.6582596
20160801_40.5_53.5,0.6549978
20160801_40.5_54.5,0.6506086
20160801_40.5_55.5,0.6440627
20160801_40.5_56.5,0.63321847
20160801_40.5_57.5,0.61341506
20160801_40.5_58.5,0.5746194
20160801_40.5_59.5,0.5003985
20160801_40.5_60.5,0.39107248
20160801_40.5_61.5,0.30798018
20160801_40.5_62.5,0.3137648
20160801_40.5_63.5,0.38568518
20160801_40.5_64.5,0.46234727
20160801_40.5_65.5,0.51377505
20160801_40.5_66.5,0.54147947
20160801_40.5_67.5,0.5533064
20160801_40.5_68.5,0.5546668
20160801_40.5_69.5,0.54841447
20160801_40.5_70.5,0.53577375
20160801_40.5_71.5,0.51703787
20160801_40.5_72.5,0.49228662
20160801_40.5_73.5,0.46246874
20160801_40.5_74.5,0.43087408
20160801_40.5_75.5,0.40784797
20160801_40.5_76.5,0.3920757
20160801_40.5_77.5,0.4024505
20160801_40.5_78.5,0.43679842
20160801_40.5_79.5,0.48664784
20160801_40.5_80.5,0.53738195
20160801_40.5_81.5,0.5711509
20160801_40.5_82.5,0.6027082
20160801_40.5_83.5,0.6160072
20160801_40.5_84.5,0.62041795
20160801_40.5_85.5,0.6182922
20160801_40.5_86.5,0.61049473
20160801_40.5_87.5,0.59603107
20160801_40.5_88.5,0.571262
20160801_40.5_89.5,0.5283229
20160801_40.5_90.5,0.45424497
20160801_40.5_91.5,0.3382316
20160801_40.5_92.5,0.19010645
20160801_40.5_93.5,0.048020344
20160801_40.5_94.5,-0.04772252
20160801_40.5_95.5,-0.08374191
20160801_40.5_96.5,-0.06273374
20160801_40.5_97.5,0.0069238637
20160801_40.5_98.5,0.109382495
20160801_40.5_99.5,0.22386488
20160801_40.5_100.5,0.33408785
20160801_40.5_101.5,0.42876816
20160801_40.5_102.5,0.49972743
20160801_40.5_103.5,0.5459005
20160801_40.5_104.5,0.5727333
20160801_40.5_105.5,0.5882874
20160801_40.5_106.5,0.59856516
20160801_40.5_107.5,0.6058116
20160801_40.5_108.5,0.61030746
20160801_40.5_109.5,0.61182266
20160801_40.5_110.5,0.61007833
20160801_40.5_111.5,0.60491955
20160801_40.5_112.5,0.59649974
20160801_40.5_113.5,0.5853405
20160801_40.5_114.5,0.57215226
20160801_40.5_115.5,0.5574853
20160801_40.5_116.5,0.5413496
20160801_40.5_117.5,0.5229659
20160801_40.5_118.5,0.5008906
20160801_40.5_119.5,0.47378626
20160801_40.5_120.5,0.4416472
20160801_40.5_122.5,0.37156624
20160801_40.5_123.5,0.3401707
20160801_40.5_124.5,0.3141131
20160801_40.5_125.5,0.29331395
20160801_40.5_126.5,0.27599794
20160801_40.5_127.5,0.25952688
20160801_40.5_128.5,0.24187219
20160801_40.5_140.5,0.13727768
20160801_40.5_141.5,0.021560589
20160801_41.5_-123.5,0.22815797
20160801_41.5_-122.5,0.2354057
20160801_41.5_-121.5,0.23696268
20160801_41.5_-120.5,0.23566476
20160801_41.5_-119.5,0.23396416
20160801_41.5_-118.5,0.23408906
20160801_41.5_-117.5,0.23789376
20160801_41.5_-116.5,0.24640891
20160801_41.5_-115.5,0.25929174
20160801_41.5_-114.5,0.27453086
20160801_41.5_-113.5,0.28863367
20160801_41.5_-112.5,0.2971683
20160801_41.5_-111.5,0.2952074
20160801_41.5_-110.5,0.2772064
20160801_41.5_-109.5,0.2364126
20160801_41.5_-108.5,0.1653328
20160801_41.5_-107.5,0.06113139
20160801_41.5_-106.5,-0.062961966
20160801_41.5_-105.5,-0.1781339
20160801_41.5_-104.5,-0.26346305
20160801_41.5_-103.5,-0.3169581
20160801_41.5_-102.5,-0.34554273
20160801_41.5_-101.5,-0.35640302
20160801_41.5_-100.5,-0.3547769
20160801_41.5_-99.5,-0.34445125
20160801_41.5_-98.5,-0.32871142
20160801_41.5_-97.5,-0.31102905
20160801_41.5_-96.5,-0.29527548
20160801_41.5_-95.5,-0.28541183
20160801_41.5_-94.5,-0.26601666
20160801_41.5_-93.5,-0.29527146
20160801_41.5_-92.5,-0.3167543
20160801_41.5_-91.5,-0.3469247
20160801_41.5_-90.5,-0.38181922
20160801_41.5_-89.5,-0.4169262
20160801_41.5_-88.5,-0.44850513
20160801_41.5_-87.5,-0.47441533
20160801_41.5_-86.5,-0.49412736
20160801_41.5_-85.5,-0.50821817
20160801_41.5_-84.5,-0.5177859
20160801_41.5_-83.5,-0.5240026
20160801_41.5_-82.5,-0.52785003
20160801_41.5_-81.5,-0.5300046
20160801_41.5_-80.5,-0.5308113
20160801_41.5_-79.5,-0.53030866
20160801_41.5_-78.5,-0.52833164
20160801_41.5_-77.5,-0.52473885
20160801_41.5_-76.5,-0.5197266
20160801_41.5_-75.5,-0.5140578
20160801_41.5_-74.5,-0.5089343
20160801_41.5_-73.5,-0.50557584
20160801_41.5_-72.5,-0.5051345
20160801_41.5_-71.5,-0.50867796
20160801_41.5_-70.5,-0.51642334
20160801_41.5_-8.5,0.333246
20160801_41.5_-7.5,0.33125475
20160801_41.5_-6.5,0.3385617
20160801_41.5_-5.5,0.35421467
20160801_41.5_-4.5,0.3754435
20160801_41.5_-3.5,0.39854643
20160801_41.5_-2.5,0.41946548
20160801_41.5_-1.5,0.43135428
20160801_41.5_-0.5,0.4396514
20160801_41.5_0.5,0.43323776
20160801_41.5_1.5,0.4131361
20160801_41.5_13.5,0.294171
20160801_41.5_14.5,0.32524788
20160801_41.5_15.5,0.34269583
20160801_41.5_19.5,0.30947056
20160801_41.5_20.5,0.29600015
20160801_41.5_21.5,0.28938606
20160801_41.5_22.5,0.2924928
20160801_41.5_23.5,0.3055437
20160801_41.5_24.5,0.32593796
20160801_41.5_25.5,0.3494489
20160801_41.5_26.5,0.37186208
20160801_41.5_27.5,0.39012328
20160801_41.5_32.5,0.39463848
20160801_41.5_33.5,0.3843872
20160801_41.5_34.5,0.37697756
20160801_41.5_35.5,0.37773305
20160801_41.5_42.5,0.65772027
20160801_41.5_43.5,0.6696486
20160801_41.5_44.5,0.67474717
20160801_41.5_45.5,0.6760348
20160801_41.5_46.5,0.67525667
20160801_41.5_47.5,0.6733788
20160801_41.5_48.5,0.6709255
20160801_41.5_49.5,0.6681713
20160801_41.5_50.5,0.6652403
20160801_41.5_51.5,0.662148
20160801_41.5_52.5,0.65880376
20160801_41.5_53.5,0.6549771
20160801_41.5_54.5,0.65021926
20160801_41.5_55.5,0.6437104
20160801_41.5_56.5,0.6339705
20160801_41.5_57.5,0.61836576
20160801_41.5_58.5,0.5926042
20160801_41.5_59.5,0.5519948
20160801_41.5_60.5,0.4993582
20160801_41.5_61.5,0.4555944
20160801_41.5_62.5,0.44728303
20160801_41.5_63.5,0.46399498
20160801_41.5_64.5,0.49356207
20160801_41.5_65.5,0.5176799
20160801_41.5_66.5,0.53167546
20160801_41.5_67.5,0.5360475
20160801_41.5_68.5,0.5321139
20160801_41.5_69.5,0.52068776
20160801_41.5_70.5,0.50210935
20160801_41.5_71.5,0.47684216
20160801_41.5_72.5,0.44670352
20160801_41.5_73.5,0.41646576
20160801_41.5_74.5,0.39410502
20160801_41.5_75.5,0.38821346
20160801_41.5_76.5,0.403405
20160801_41.5_77.5,0.43728432
20160801_41.5_78.5,0.48658094
20160801_41.5_79.5,0.5280682
20160801_41.5_80.5,0.56796104
20160801_41.5_81.5,0.5980984
20160801_41.5_82.5,0.6182333
20160801_41.5_83.5,0.62979424
20160801_41.5_84.5,0.63467336
20160801_41.5_85.5,0.6347219
20160801_41.5_86.5,0.6313333
20160801_41.5_87.5,0.62504756
20160801_41.5_88.5,0.6153171
20160801_41.5_89.5,0.60017276
20160801_41.5_90.5,0.57550216
20160801_41.5_91.5,0.5342851
20160801_41.5_92.5,0.46736747
20160801_41.5_93.5,0.3693262
20160801_41.5_94.5,0.25296468
20160801_41.5_95.5,0.15510927
20160801_41.5_96.5,0.108254544
20160801_41.5_97.5,0.1366765
20160801_41.5_98.5,0.21236064
20160801_41.5_99.5,0.31059453
20160801_41.5_100.5,0.40261263
20160801_41.5_101.5,0.4719775
20160801_41.5_102.5,0.5171163
20160801_41.5_103.5,0.54438746
20160801_41.5_104.5,0.5610535
20160801_41.5_105.5,0.5724193
20160801_41.5_106.5,0.58134186
20160801_41.5_107.5,0.5886276
20160801_41.5_108.5,0.59380746
20160801_41.5_109.5,0.59595734
20160801_41.5_110.5,0.5943117
20160801_41.5_111.5,0.58867747
20160801_41.5_112.5,0.57956606
20160801_41.5_113.5,0.5679259
20160801_41.5_114.5,0.5546691
20160801_41.5_115.5,0.5402564
20160801_41.5_116.5,0.5244262
20160801_41.5_117.5,0.5061318
20160801_41.5_118.5,0.48383474
20160801_41.5_119.5,0.4562379
20160801_41.5_120.5,0.42314702
20160801_41.5_121.5,0.38585684
20160801_41.5_122.5,0.3468666
20160801_41.5_123.5,0.30918047
20160801_41.5_124.5,0.27548027
20160801_41.5_125.5,0.24741448
20160801_41.5_126.5,0.22512984
20160801_41.5_127.5,0.20712917
20160801_41.5_128.5,0.19075628
20160801_41.5_129.5,0.17357498
20160801_41.5_140.5,0.062751696
20160801_42.5_-123.5,0.19484687
20160801_42.5_-122.5,0.20347582
20160801_42.5_-121.5,0.2054145
20160801_42.5_-120.5,0.20332834
20160801_42.5_-119.5,0.19991106
20160801_42.5_-118.5,0.1977273
20160801_42.5_-117.5,0.19879022
20160801_42.5_-116.5,0.2040524
20160801_42.5_-115.5,0.21301302
20160801_42.5_-114.5,0.22357757
20160801_42.5_-113.5,0.23218471
20160801_42.5_-112.5,0.23409483
20160801_42.5_-111.5,0.22358738
20160801_42.5_-110.5,0.19386302
20160801_42.5_-109.5,0.13734572
20160801_42.5_-108.5,0.049242597
20160801_42.5_-107.5,-0.06307532
20160801_42.5_-106.5,-0.17597836
20160801_42.5_-105.5,-0.26648912
20160801_42.5_-104.5,-0.32780957
20160801_42.5_-103.5,-0.36432996
20160801_42.5_-102.5,-0.38249707
20160801_42.5_-101.5,-0.38726997
20160801_42.5_-100.5,-0.38198712
20160801_42.5_-99.5,-0.36918506
20160801_42.5_-98.5,-0.35151702
20160801_42.5_-97.5,-0.33248347
20160801_42.5_-96.5,-0.31667933
20160801_42.5_-95.5,-0.30926037
20160801_42.5_-94.5,-0.31461915
20160801_42.5_-93.5,-0.33471736
20160801_42.5_-92.5,-0.36783245
20160801_42.5_-91.5,-0.40860084
20160801_42.5_-90.5,-0.44994253
20160801_42.5_-89.5,-0.48601362
20160801_42.5_-88.5,-0.51400137
20160801_42.5_-87.5,-0.53382254
20160801_42.5_-86.5,-0.5468316
20160801_42.5_-85.5,-0.5547389
20160801_42.5_-84.5,-0.5590541
20160801_42.5_-83.5,-0.560898
20160801_42.5_-82.5,-0.56098664
20160801_42.5_-81.5,-0.55967146
20160801_42.5_-80.5,-0.55698186
20160801_42.5_-79.5,-0.5526602
20160801_42.5_-78.5,-0.54623324
20160801_42.5_-77.5,-0.5372163
20160801_42.5_-76.5,-0.52555627
20160801_42.5_-75.5,-0.51226664
20160801_42.5_-74.5,-0.49968228
20160801_42.5_-73.5,-0.49065384
20160801_42.5_-72.5,-0.48737958
20160801_42.5_-71.5,-0.49075451
20160801_42.5_-8.5,0.30773574
20160801_42.5_-7.5,0.29880235
20160801_42.5_-6.5,0.2988726
20160801_42.5_-5.5,0.308354
20160801_42.5_-4.5,0.3256348
20160801_42.5_-3.5,0.34788057
20160801_42.5_-2.5,0.37145817
20160801_42.5_-1.5,0.3924165
20160801_42.5_-0.5,0.40747887
20160801_42.5_0.5,0.4150094
20160801_42.5_1.5,0.41493675
20160801_42.5_2.5,0.40802407
20160801_42.5_9.5,0.3215495
20160801_42.5_11.5,0.35576868
20160801_42.5_12.5,0.37640205
20160801_42.5_13.5,0.39420813
20160801_42.5_18.5,0.38273618
20160801_42.5_19.5,0.36743957
20160801_42.5_20.5,0.3548208
20160801_42.5_21.5,0.34765097
20160801_42.5_22.5,0.34730685
20160801_42.5_23.5,0.35330692
20160801_42.5_24.5,0.36353588
20160801_42.5_25.5,0.3749937
20160801_42.5_26.5,0.38465938
20160801_42.5_27.5,0.39014626
20160801_42.5_42.5,0.6669693
20160801_42.5_43.5,0.6769039
20160801_42.5_44.5,0.68033093
20160801_42.5_45.5,0.6804179
20160801_42.5_46.5,0.67878
20160801_42.5_47.5,0.6762379
20160801_42.5_48.5,0.67321265
20160801_42.5_49.5,0.66991764
20160801_42.5_50.5,0.66644853
20160801_42.5_51.5,0.6628198
20160801_42.5_52.5,0.6589673
20160801_42.5_53.5,0.6547273
20160801_42.5_54.5,0.6497957
20160801_42.5_55.5,0.64367294
20160801_42.5_56.5,0.6356007
20160801_42.5_57.5,0.6245224
20160801_42.5_58.5,0.6091974
20160801_42.5_59.5,0.5888249
20160801_42.5_60.5,0.5645832
20160801_42.5_61.5,0.5410997
20160801_42.5_62.5,0.52914304
20160801_42.5_63.5,0.51771295
20160801_42.5_64.5,0.51743853
20160801_42.5_65.5,0.51835716
20160801_42.5_66.5,0.5163503
20160801_42.5_67.5,0.50930095
20160801_42.5_68.5,0.49605063
20160801_42.5_69.5,0.47564018
20160801_42.5_70.5,0.4476166
20160801_42.5_71.5,0.41337436
20160801_42.5_72.5,0.37798253
20160801_42.5_73.5,0.3506575
20160801_42.5_74.5,0.341467
20160801_42.5_75.5,0.35602316
20160801_42.5_76.5,0.3920066
20160801_42.5_77.5,0.44016674
20160801_42.5_78.5,0.48999736
20160801_42.5_79.5,0.5343198
20160801_42.5_80.5,0.5699887
20160801_42.5_81.5,0.5965971
20160801_42.5_82.5,0.61498696
20160801_42.5_83.5,0.62642336
20160801_42.5_84.5,0.6323476
20160801_42.5_85.5,0.63423604
20160801_42.5_86.5,0.6333155
20160801_42.5_87.5,0.63028
20160801_42.5_88.5,0.6251073
20160801_42.5_89.5,0.61680484
20160801_42.5_90.5,0.6028991
20160801_42.5_91.5,0.578731
20160801_42.5_92.5,0.53652394
20160801_42.5_93.5,0.4636204
20160801_42.5_94.5,0.34858993
20160801_42.5_95.5,0.21408178
20160801_42.5_96.5,0.11884126
20160801_42.5_97.5,0.09986224
20160801_42.5_98.5,0.15413603
20160801_42.5_99.5,0.25051063
20160801_42.5_100.5,0.34837186
20160801_42.5_101.5,0.42273423
20160801_42.5_102.5,0.47127965
20160801_42.5_103.5,0.5014649
20160801_42.5_104.5,0.5207004
20160801_42.5_105.5,0.53405064
20160801_42.5_106.5,0.5444571
20160801_42.5_107.5,0.5530612
20160801_42.5_108.5,0.5594639
20160801_42.5_109.5,0.5624306
20160801_42.5_110.5,0.5540847
20160801_42.5_111.5,0.5553482
20160801_42.5_112.5,0.54650074
20160801_42.5_113.5,0.53567564
20160801_42.5_114.5,0.52359825
20160801_42.5_115.5,0.5102886
20160801_42.5_116.5,0.49507588
20160801_42.5_117.5,0.47673774
20160801_42.5_118.5,0.45383775
20160801_42.5_119.5,0.4252851
20160801_42.5_120.5,0.39082146
20160801_42.5_121.5,0.35116157
20160801_42.5_122.5,0.3079231
20160801_42.5_123.5,0.26352304
20160801_42.5_124.5,0.22091952
20160801_42.5_125.5,0.18303892
20160801_42.5_126.5,0.15194024
20160801_42.5_127.5,0.127953
20160801_42.5_128.5,0.1091874
20160801_42.5_129.5,0.09184821
20160801_42.5_130.5,0.071293585
20160801_42.5_140.5,-0.23221815
20160801_42.5_142.5,-0.12346476
20160801_43.5_-123.5,0.09926636
20160801_43.5_-122.5,0.12021996
20160801_43.5_-121.5,0.1363633
20160801_43.5_-120.5,0.14862092
20160801_43.5_-119.5,0.158047
20160801_43.5_-118.5,0.16565104
20160801_43.5_-117.5,0.1721825
20160801_43.5_-116.5,0.17788911
20160801_43.5_-115.5,0.18227755
20160801_43.5_-114.5,0.18389925
20160801_43.5_-113.5,0.18017057
20160801_43.5_-112.5,0.16727711
20160801_43.5_-111.5,0.14027573
20160801_43.5_-110.5,0.09377433
20160801_43.5_-109.5,0.02451531
20160801_43.5_-108.5,-0.06315077
20160801_43.5_-107.5,-0.15481289
20160801_43.5_-106.5,-0.23433153
20160801_43.5_-105.5,-0.29378748
20160801_43.5_-104.5,-0.3336361
20160801_43.5_-103.5,-0.3576228
20160801_43.5_-102.5,-0.36941776
20160801_43.5_-101.5,-0.37173763
20160801_43.5_-100.5,-0.36660534
20160801_43.5_-99.5,-0.35596803
20160801_43.5_-98.5,-0.3424049
20160801_43.5_-97.5,-0.3296906
20160801_43.5_-96.5,-0.32279623
20160801_43.5_-95.5,-0.32691163
20160801_43.5_-94.5,-0.3455351
20160801_43.5_-93.5,-0.37841362
20160801_43.5_-92.5,-0.42068586
20160801_43.5_-91.5,-0.46452403
20160801_43.5_-90.5,-0.5028475
20160801_43.5_-89.5,-0.5321184
20160801_43.5_-88.5,-0.55223423
20160801_43.5_-87.5,-0.56485355
20160801_43.5_-86.5,-0.57199585
20160801_43.5_-85.5,-0.5753879
20160801_43.5_-84.5,-0.5762962
20160801_43.5_-83.5,-0.5755533
20160801_43.5_-82.5,-0.57362956
20160801_43.5_-81.5,-0.57069194
20160801_43.5_-80.5,-0.56663346
20160801_43.5_-79.5,-0.56107485
20160801_43.5_-78.5,-0.5533707
20160801_43.5_-77.5,-0.54272324
20160801_43.5_-76.5,-0.5286146
20160801_43.5_-75.5,-0.51177186
20160801_43.5_-74.5,-0.49507838
20160801_43.5_-73.5,-0.48270625
20160801_43.5_-72.5,-0.47771993
20160801_43.5_-71.5,-0.48067263
20160801_43.5_-70.5,-0.48985153
20160801_43.5_-65.5,-0.53476894
20160801_43.5_-7.5,0.27789202
20160801_43.5_-6.5,0.26805657
20160801_43.5_-5.5,0.26802856
20160801_43.5_-1.5,0.35218006
20160801_43.5_-0.5,0.37964395
20160801_43.5_0.5,0.40372536
20160801_43.5_1.5,0.42329302
20160801_43.5_2.5,0.43804023
20160801_43.5_3.5,0.46268964
20160801_43.5_4.5,0.45383453
20160801_43.5_5.5,0.45588312
20160801_43.5_6.5,0.45522845
20160801_43.5_10.5,0.47034502
20160801_43.5_11.5,0.46319184
20160801_43.5_12.5,0.46902502
20160801_43.5_13.5,0.47327745
20160801_43.5_16.5,0.46266785
20160801_43.5_17.5,0.4504471
20160801_43.5_18.5,0.43596196
20160801_43.5_19.5,0.42155218
20160801_43.5_20.5,0.4095261
20160801_43.5_21.5,0.4015809
20160801_43.5_22.5,0.39834824
20160801_43.5_23.5,0.3992283
20160801_43.5_24.5,0.40258488
20160801_43.5_25.5,0.40617952
20160801_43.5_26.5,0.40768287
20160801_43.5_27.5,0.4051611
20160801_43.5_28.5,0.39743945
20160801_43.5_40.5,0.61033165
20160801_43.5_41.5,0.6497406
20160801_43.5_42.5,0.6696842
20160801_43.5_43.5,0.678379
20160801_43.5_44.5,0.6812182
20160801_43.5_45.5,0.6810571
20160801_43.5_46.5,0.67931765
20160801_43.5_47.5,0.67670614
20160801_43.5_48.5,0.6735768
20160801_43.5_49.5,0.67010576
20160801_43.5_50.5,0.66637343
20160801_43.5_51.5,0.66240114
20160801_43.5_52.5,0.65816164
20160801_43.5_53.5,0.6535737
20160801_43.5_54.5,0.6484883
20160801_43.5_55.5,0.64267457
20160801_43.5_56.5,0.635816
20160801_43.5_57.5,0.6275292
20160801_43.5_58.5,0.6174337
20160801_43.5_59.5,0.60530657
20160801_43.5_60.5,0.591316
20160801_43.5_61.5,0.5761818
20160801_43.5_62.5,0.56099427
20160801_43.5_63.5,0.54656744
20160801_43.5_64.5,0.5326437
20160801_43.5_65.5,0.51764315
20160801_43.5_66.5,0.49933338
20160801_43.5_67.5,0.4757099
20160801_43.5_68.5,0.44520053
20160801_43.5_69.5,0.40671793
20160801_43.5_70.5,0.360813
20160801_43.5_71.5,0.3121631
20160801_43.5_72.5,0.27109724
20160801_43.5_73.5,0.2503403
20160801_43.5_74.5,0.2581529
20160801_43.5_75.5,0.29422542
20160801_43.5_76.5,0.35005453
20160801_43.5_77.5,0.4126745
20160801_43.5_78.5,0.4707948
20160801_43.5_79.5,0.51867974
20160801_43.5_80.5,0.5553533
20160801_43.5_81.5,0.582109
20160801_43.5_82.5,0.60079616
20160801_43.5_83.5,0.6131605
20160801_43.5_84.5,0.62070966
20160801_43.5_85.5,0.6246827
20160801_43.5_86.5,0.6259874
20160801_43.5_87.5,0.62510383
20160801_43.5_88.5,0.621925
20160801_43.5_89.5,0.61545044
20160801_43.5_90.5,0.60327727
20160801_43.5_91.5,0.5808639
20160801_43.5_92.5,0.53979784
20160801_43.5_93.5,0.4630236
20160801_43.5_94.5,0.3268159
20160801_43.5_95.5,0.14930215
20160801_43.5_96.5,0.008575019
20160801_43.5_99.5,0.0865797
20160801_43.5_100.5,0.20054184
20160801_43.5_101.5,0.2966424
20160801_43.5_102.5,0.36388007
20160801_43.5_103.5,0.40658584
