ID,Target
20161201_53.5_102.5,-1.7195129
20161201_53.5_103.5,-1.7802715
20161201_53.5_104.5,-2.0762117
20161201_53.5_105.5,-1.9769428
20161201_53.5_106.5,-1.927567
20161201_53.5_107.5,-1.8406252
20161201_53.5_108.5,-2.1009989
20161201_53.5_109.5,-2.1074052
20161201_53.5_110.5,-1.8499742
20161201_53.5_111.5,-1.6369247
20161201_53.5_112.5,-1.6776077
20161201_53.5_113.5,-1.6128886
20161201_53.5_114.5,-1.4923719
20161201_53.5_115.5,-1.1097798
20161201_53.5_116.5,-0.7306571
20161201_53.5_117.5,-0.5742166
20161201_53.5_118.5,-0.39393768
20161201_53.5_119.5,-0.25586838
20161201_53.5_120.5,-0.12102787
20161201_53.5_121.5,-0.005830964
20161201_53.5_122.5,0.13695627
20161201_53.5_123.5,0.11972545
20161201_53.5_124.5,0.06326262
20161201_53.5_125.5,0.055122923
20161201_53.5_126.5,-0.056679387
20161201_53.5_127.5,-0.16137697
20161201_53.5_128.5,-0.22498491
20161201_53.5_129.5,-0.20353127
20161201_53.5_130.5,-0.24006797
20161201_53.5_131.5,-0.40097195
20161201_53.5_132.5,-0.37427264
20161201_53.5_133.5,-0.4252091
20161201_53.5_134.5,-0.5911066
20161201_53.5_135.5,-0.50715333
20161201_53.5_136.5,-0.45963764
20161201_53.5_137.5,-0.403876
20161201_53.5_138.5,-0.21694052
20161201_53.5_139.5,0.0028585063
20161201_53.5_140.5,0.0297026
20161201_53.5_142.5,0.26352724
20161201_53.5_156.5,-1.353153
20161201_53.5_157.5,-1.558771
20161201_53.5_158.5,-1.6589178
20161201_53.5_159.5,-1.5498167
20161201_54.5_-164.5,0.9921997
20161201_54.5_-132.5,-0.84856355
20161201_54.5_-130.5,-0.86020267
20161201_54.5_-129.5,-0.87539583
20161201_54.5_-128.5,-0.79385924
20161201_54.5_-127.5,-0.6827874
20161201_54.5_-126.5,-0.52691483
20161201_54.5_-125.5,-0.47643507
20161201_54.5_-124.5,-0.39016896
20161201_54.5_-123.5,-0.34919617
20161201_54.5_-122.5,-0.35319296
20161201_54.5_-121.5,-0.3691147
20161201_54.5_-120.5,-0.22287287
20161201_54.5_-119.5,0.025929682
20161201_54.5_-118.5,0.13063343
20161201_54.5_-117.5,0.2933235
20161201_54.5_-116.5,0.4366675
20161201_54.5_-115.5,0.54627997
20161201_54.5_-114.5,0.6193622
20161201_54.5_-113.5,0.71308494
20161201_54.5_-112.5,0.643596
20161201_54.5_-111.5,0.63068134
20161201_54.5_-110.5,0.56386584
20161201_54.5_-109.5,0.4364721
20161201_54.5_-108.5,0.3577097
20161201_54.5_-107.5,0.39436892
20161201_54.5_-106.5,0.5233615
20161201_54.5_-105.5,0.62795895
20161201_54.5_-104.5,0.69973236
20161201_54.5_-103.5,0.83184254
20161201_54.5_-102.5,0.8780427
20161201_54.5_-101.5,0.93787915
20161201_54.5_-100.5,1.0055232
20161201_54.5_-99.5,0.9817179
20161201_54.5_-98.5,0.9681018
20161201_54.5_-97.5,0.97796506
20161201_54.5_-96.5,0.972007
20161201_54.5_-95.5,0.9020921
20161201_54.5_-94.5,0.8438407
20161201_54.5_-93.5,0.8142209
20161201_54.5_-92.5,0.7467099
20161201_54.5_-91.5,0.64473903
20161201_54.5_-90.5,0.6337833
20161201_54.5_-89.5,0.5707479
20161201_54.5_-88.5,0.49202174
20161201_54.5_-87.5,0.42823032
20161201_54.5_-86.5,0.37378377
20161201_54.5_-85.5,0.36025906
20161201_54.5_-84.5,0.35989696
20161201_54.5_-83.5,0.34245053
20161201_54.5_-82.5,0.41090426
20161201_54.5_-78.5,0.82985044
20161201_54.5_-77.5,0.9412547
20161201_54.5_-76.5,1.1850533
20161201_54.5_-75.5,1.3985684
20161201_54.5_-74.5,1.3870797
20161201_54.5_-73.5,1.3067365
20161201_54.5_-72.5,1.2923026
20161201_54.5_-71.5,1.2367682
20161201_54.5_-70.5,1.230288
20161201_54.5_-69.5,1.1794523
20161201_54.5_-68.5,1.0557787
20161201_54.5_-67.5,1.0196579
20161201_54.5_-66.5,0.92543566
20161201_54.5_-65.5,0.8491982
20161201_54.5_-64.5,0.82879716
20161201_54.5_-63.5,0.8563868
20161201_54.5_-62.5,0.8591501
20161201_54.5_-61.5,0.7070714
20161201_54.5_-60.5,0.50104916
20161201_54.5_-59.5,0.3413932
20161201_54.5_-58.5,0.23973121
20161201_54.5_-57.5,0.109685026
20161201_54.5_-8.5,-0.63200575
20161201_54.5_-7.5,-0.47733235
20161201_54.5_-6.5,-0.36744666
20161201_54.5_-5.5,-0.24855013
20161201_54.5_-4.5,-0.0005209415
20161201_54.5_-3.5,0.26540783
20161201_54.5_-2.5,0.4075179
20161201_54.5_-1.5,0.49000287
20161201_54.5_8.5,-0.25997207
20161201_54.5_9.5,-0.19121237
20161201_54.5_10.5,-0.20084587
20161201_54.5_11.5,-0.28879967
20161201_54.5_12.5,-0.39233688
20161201_54.5_13.5,-0.48358542
20161201_54.5_16.5,-0.009075938
20161201_54.5_17.5,0.07505463
20161201_54.5_18.5,0.23756678
20161201_54.5_20.5,0.52869964
20161201_54.5_21.5,0.6571251
20161201_54.5_22.5,0.74046624
20161201_54.5_23.5,0.81890565
20161201_54.5_24.5,0.90347403
20161201_54.5_25.5,0.8997506
20161201_54.5_26.5,0.7783243
20161201_54.5_27.5,0.611033
20161201_54.5_28.5,0.46243587
20161201_54.5_29.5,0.32005686
20161201_54.5_30.5,0.23529603
20161201_54.5_31.5,0.10358208
20161201_54.5_32.5,0.043472715
20161201_54.5_33.5,-0.018850656
20161201_54.5_34.5,-0.058568437
20161201_54.5_35.5,-0.05320056
20161201_54.5_36.5,-0.05998738
20161201_54.5_37.5,0.04834583
20161201_54.5_38.5,0.06969015
20161201_54.5_39.5,0.057128355
20161201_54.5_40.5,0.06594976
20161201_54.5_41.5,0.112961315
20161201_54.5_42.5,0.18952928
20161201_54.5_43.5,0.13870454
20161201_54.5_44.5,0.14796919
20161201_54.5_45.5,0.27422068
20161201_54.5_46.5,0.33235186
20161201_54.5_47.5,0.3977176
20161201_54.5_48.5,0.39168054
20161201_54.5_49.5,0.42392465
20161201_54.5_50.5,0.42783484
20161201_54.5_51.5,0.36377618
20161201_54.5_52.5,0.3148005
20161201_54.5_53.5,0.29482478
20161201_54.5_54.5,0.24477682
20161201_54.5_55.5,0.32506883
20161201_54.5_56.5,0.41686136
20161201_54.5_57.5,0.37605044
20161201_54.5_58.5,0.450537
20161201_54.5_59.5,0.58742183
20161201_54.5_60.5,0.7061723
20161201_54.5_61.5,0.8711873
20161201_54.5_62.5,1.1015959
20161201_54.5_63.5,1.371527
20161201_54.5_64.5,1.5304366
20161201_54.5_65.5,1.5886977
20161201_54.5_66.5,1.564714
20161201_54.5_67.5,1.5054021
20161201_54.5_68.5,1.6078991
20161201_54.5_69.5,1.6775732
20161201_54.5_70.5,1.6488737
20161201_54.5_71.5,1.597117
20161201_54.5_72.5,1.5600498
20161201_54.5_73.5,1.3517516
20161201_54.5_74.5,1.2344688
20161201_54.5_75.5,1.1438818
20161201_54.5_76.5,1.117372
20161201_54.5_77.5,1.1283455
20161201_54.5_78.5,1.1432706
20161201_54.5_79.5,1.1705083
20161201_54.5_80.5,1.253337
20161201_54.5_81.5,1.3070596
20161201_54.5_82.5,1.3247043
20161201_54.5_83.5,1.3731878
20161201_54.5_84.5,1.2382828
20161201_54.5_85.5,1.1653253
20161201_54.5_86.5,1.1310743
20161201_54.5_87.5,0.8869027
20161201_54.5_88.5,0.7588018
20161201_54.5_89.5,1.2749192
20161201_54.5_90.5,1.0651108
20161201_54.5_91.5,0.71500736
20161201_54.5_92.5,0.25483954
20161201_54.5_93.5,-0.20730728
20161201_54.5_94.5,-0.53507096
20161201_54.5_95.5,-0.91147304
20161201_54.5_96.5,-1.2578795
20161201_54.5_97.5,-1.5246695
20161201_54.5_98.5,-1.6629596
20161201_54.5_99.5,-1.8374296
20161201_54.5_100.5,-2.087412
20161201_54.5_101.5,-2.1533349
20161201_54.5_102.5,-2.1899984
20161201_54.5_103.5,-2.2068372
20161201_54.5_104.5,-2.178243
20161201_54.5_105.5,-2.1783776
20161201_54.5_106.5,-2.1986802
20161201_54.5_107.5,-2.2120507
20161201_54.5_108.5,-2.208331
20161201_54.5_109.5,-2.2771277
20161201_54.5_110.5,-2.220002
20161201_54.5_111.5,-2.259177
20161201_54.5_112.5,-2.1734226
20161201_54.5_113.5,-2.0339224
20161201_54.5_114.5,-1.8737124
20161201_54.5_115.5,-1.5627837
20161201_54.5_116.5,-1.2868252
20161201_54.5_117.5,-0.973169
20161201_54.5_118.5,-0.5871923
20161201_54.5_119.5,-0.28261834
20161201_54.5_120.5,-0.14312123
20161201_54.5_121.5,-0.0995865
20161201_54.5_122.5,0.00018138083
20161201_54.5_123.5,0.05311196
20161201_54.5_124.5,0.10119701
20161201_54.5_125.5,-0.030381875
20161201_54.5_126.5,-0.16201057
20161201_54.5_127.5,-0.3786229
20161201_54.5_128.5,-0.43105984
20161201_54.5_129.5,-0.33354685
20161201_54.5_130.5,-0.3806708
20161201_54.5_131.5,-0.4853469
20161201_54.5_132.5,-0.41402334
20161201_54.5_133.5,-0.5821423
20161201_54.5_134.5,-0.71553344
20161201_54.5_135.5,-0.61786133
20161201_54.5_136.5,-0.54440653
20161201_54.5_137.5,-0.37446764
20161201_54.5_156.5,-1.1889288
20161201_54.5_157.5,-1.6317358
20161201_54.5_158.5,-1.6889073
20161201_54.5_159.5,-1.6400692
20161201_54.5_160.5,-1.5589228
20161201_55.5_-162.5,0.8511034
20161201_55.5_-161.5,0.8858584
20161201_55.5_-160.5,0.8401024
20161201_55.5_-159.5,0.70429003
20161201_55.5_-133.5,-0.74398905
20161201_55.5_-132.5,-0.7617184
20161201_55.5_-131.5,-0.7786125
20161201_55.5_-130.5,-0.82546645
20161201_55.5_-129.5,-0.8277626
20161201_55.5_-128.5,-0.7704503
20161201_55.5_-127.5,-0.71530324
20161201_55.5_-126.5,-0.639071
20161201_55.5_-125.5,-0.5874728
20161201_55.5_-124.5,-0.4692453
20161201_55.5_-123.5,-0.4832422
20161201_55.5_-122.5,-0.36271185
20161201_55.5_-121.5,-0.12812981
20161201_55.5_-120.5,-0.013673978
20161201_55.5_-119.5,0.081233844
20161201_55.5_-118.5,0.17683293
20161201_55.5_-117.5,0.28356728
20161201_55.5_-116.5,0.29070064
20161201_55.5_-115.5,0.32255822
20161201_55.5_-114.5,0.2736201
20161201_55.5_-113.5,0.28170344
20161201_55.5_-112.5,0.2530409
20161201_55.5_-111.5,0.22398788
20161201_55.5_-110.5,0.1467084
20161201_55.5_-109.5,-0.001037341
20161201_55.5_-108.5,0.04505863
20161201_55.5_-107.5,0.17307717
20161201_55.5_-106.5,0.21804363
20161201_55.5_-105.5,0.2227347
20161201_55.5_-104.5,0.26076517
20161201_55.5_-103.5,0.26598355
20161201_55.5_-102.5,0.32128063
20161201_55.5_-101.5,0.5014384
20161201_55.5_-100.5,0.61042255
20161201_55.5_-99.5,0.6564375
20161201_55.5_-98.5,0.69175696
20161201_55.5_-97.5,0.66955894
20161201_55.5_-96.5,0.62478536
20161201_55.5_-95.5,0.5312887
20161201_55.5_-94.5,0.53089756
20161201_55.5_-93.5,0.5231593
20161201_55.5_-92.5,0.5023309
20161201_55.5_-91.5,0.45791668
20161201_55.5_-90.5,0.482054
20161201_55.5_-89.5,0.48817927
20161201_55.5_-88.5,0.5062406
20161201_55.5_-87.5,0.49189007
20161201_55.5_-86.5,0.38192365
20161201_55.5_-76.5,0.749986
20161201_55.5_-75.5,1.0103166
20161201_55.5_-74.5,1.1011269
20161201_55.5_-73.5,1.111396
20161201_55.5_-72.5,1.0771761
20161201_55.5_-71.5,1.30612
20161201_55.5_-70.5,1.3296975
20161201_55.5_-69.5,1.2380674
20161201_55.5_-68.5,1.2314731
20161201_55.5_-67.5,1.1617595
20161201_55.5_-66.5,1.0936632
20161201_55.5_-65.5,0.9762777
20161201_55.5_-64.5,0.9067313
20161201_55.5_-63.5,0.81825185
20161201_55.5_-62.5,0.7793661
20161201_55.5_-61.5,0.5793561
20161201_55.5_-60.5,0.39127052
20161201_55.5_-5.5,-0.22865273
20161201_55.5_-4.5,-0.10529034
20161201_55.5_-3.5,-0.058602236
20161201_55.5_-2.5,0.07334193
20161201_55.5_8.5,0.021943532
20161201_55.5_9.5,0.09649081
20161201_55.5_10.5,-0.022574624
20161201_55.5_11.5,-0.20308448
20161201_55.5_12.5,-0.2745405
20161201_55.5_13.5,-0.30629817
20161201_55.5_21.5,0.71823037
20161201_55.5_22.5,0.807569
20161201_55.5_23.5,1.0267261
20161201_55.5_24.5,1.1654003
20161201_55.5_25.5,1.084524
20161201_55.5_26.5,0.936338
20161201_55.5_27.5,0.79713535
20161201_55.5_28.5,0.7242804
20161201_55.5_29.5,0.49476254
20161201_55.5_30.5,0.3304352
20161201_55.5_31.5,0.20550805
20161201_55.5_32.5,0.13604678
20161201_55.5_33.5,0.08927234
20161201_55.5_34.5,0.15232566
20161201_55.5_35.5,0.058525845
20161201_55.5_36.5,0.048229102
20161201_55.5_37.5,0.07256111
20161201_55.5_38.5,0.006660213
20161201_55.5_39.5,-0.05323052
20161201_55.5_40.5,-0.02381373
20161201_55.5_41.5,-0.08864737
20161201_55.5_42.5,-0.061027285
20161201_55.5_43.5,0.0049700835
20161201_55.5_44.5,0.018018669
20161201_55.5_45.5,0.10669112
20161201_55.5_46.5,0.18489793
20161201_55.5_47.5,0.19440854
20161201_55.5_48.5,0.17075281
20161201_55.5_49.5,0.14843777
20161201_55.5_50.5,0.1967466
20161201_55.5_51.5,0.17201036
20161201_55.5_52.5,0.14526485
20161201_55.5_53.5,0.10820166
20161201_55.5_54.5,0.10246859
20161201_55.5_55.5,0.15800145
20161201_55.5_56.5,0.26652077
20161201_55.5_57.5,0.34437937
20161201_55.5_58.5,0.36356768
20161201_55.5_59.5,0.390594
20161201_55.5_60.5,0.59334123
20161201_55.5_61.5,0.5657482
20161201_55.5_62.5,0.7662824
20161201_55.5_63.5,1.0452434
20161201_55.5_64.5,1.2412924
20161201_55.5_65.5,1.2603054
20161201_55.5_66.5,1.3009293
20161201_55.5_67.5,1.2965742
20161201_55.5_68.5,1.2728902
20161201_55.5_69.5,1.3572532
20161201_55.5_70.5,1.3658308
20161201_55.5_71.5,1.3000847
20161201_55.5_72.5,1.199727
20161201_55.5_73.5,1.0607108
20161201_55.5_74.5,0.97179246
20161201_55.5_75.5,0.87063766
20161201_55.5_76.5,0.7697624
20161201_55.5_77.5,0.774418
20161201_55.5_78.5,0.8341947
20161201_55.5_79.5,0.890821
20161201_55.5_80.5,0.9332326
20161201_55.5_81.5,1.0234587
20161201_55.5_82.5,1.0969015
20161201_55.5_83.5,1.1098844
20161201_55.5_84.5,0.94004893
20161201_55.5_85.5,0.8435
20161201_55.5_86.5,0.7526606
20161201_55.5_87.5,0.65784186
20161201_55.5_88.5,0.6771902
20161201_55.5_89.5,0.6844273
20161201_55.5_90.5,0.5097721
20161201_55.5_91.5,0.25532964
20161201_55.5_92.5,0.030580934
20161201_55.5_93.5,-0.2661516
20161201_55.5_94.5,-0.6750719
20161201_55.5_95.5,-1.0540265
20161201_55.5_96.5,-1.3379027
20161201_55.5_97.5,-1.4970815
20161201_55.5_98.5,-1.7094344
20161201_55.5_99.5,-2.0475445
20161201_55.5_100.5,-2.1433082
20161201_55.5_101.5,-2.2269564
20161201_55.5_102.5,-2.2609458
20161201_55.5_103.5,-2.1911612
20161201_55.5_104.5,-2.1615932
20161201_55.5_105.5,-2.1310594
20161201_55.5_106.5,-2.205473
20161201_55.5_107.5,-2.2339644
20161201_55.5_108.5,-2.18855
20161201_55.5_109.5,-2.1446347
20161201_55.5_110.5,-2.2089624
20161201_55.5_111.5,-2.3491678
20161201_55.5_112.5,-2.2666912
20161201_55.5_113.5,-2.1516116
20161201_55.5_114.5,-1.8851352
20161201_55.5_115.5,-1.561947
20161201_55.5_116.5,-1.3302579
20161201_55.5_117.5,-1.191929
20161201_55.5_118.5,-0.9011773
20161201_55.5_119.5,-0.5387282
20161201_55.5_120.5,-0.28608084
20161201_55.5_121.5,-0.003341784
20161201_55.5_122.5,0.14504652
20161201_55.5_123.5,0.06442729
20161201_55.5_124.5,-0.027884588
20161201_55.5_125.5,-0.11658656
20161201_55.5_126.5,-0.28194922
20161201_55.5_127.5,-0.39995515
20161201_55.5_128.5,-0.5298299
20161201_55.5_129.5,-0.5883735
20161201_55.5_130.5,-0.60128605
20161201_55.5_131.5,-0.6027418
20161201_55.5_132.5,-0.5861017
20161201_55.5_133.5,-0.57414836
20161201_55.5_134.5,-0.5274372
20161201_55.5_135.5,-0.5046231
20161201_55.5_136.5,-0.31077448
20161201_55.5_156.5,-0.82620865
20161201_55.5_157.5,-1.1466764
20161201_55.5_158.5,-1.3828757
20161201_55.5_159.5,-1.5206487
20161201_55.5_160.5,-1.5294123
20161201_55.5_161.5,-1.3844968
20161201_56.5_-159.5,0.7422943
20161201_56.5_-158.5,0.5814953
20161201_56.5_-134.5,-0.5623545
20161201_56.5_-133.5,-0.67133707
20161201_56.5_-132.5,-0.70515114
20161201_56.5_-131.5,-0.7565848
20161201_56.5_-130.5,-0.7660366
20161201_56.5_-129.5,-0.7644335
20161201_56.5_-128.5,-0.77335227
20161201_56.5_-127.5,-0.747446
20161201_56.5_-126.5,-0.69444484
20161201_56.5_-125.5,-0.56963515
20161201_56.5_-124.5,-0.558969
20161201_56.5_-123.5,-0.4959134
20161201_56.5_-122.5,-0.3603514
20161201_56.5_-121.5,-0.3096788
20161201_56.5_-120.5,-0.27224615
20161201_56.5_-119.5,-0.16757208
20161201_56.5_-118.5,-0.020403262
20161201_56.5_-117.5,0.089936
20161201_56.5_-116.5,0.08897597
20161201_56.5_-115.5,0.019416196
20161201_56.5_-114.5,-0.030624762
20161201_56.5_-113.5,-0.07832809
20161201_56.5_-112.5,-0.06914178
20161201_56.5_-111.5,-0.007835137
20161201_56.5_-110.5,-0.030076073
20161201_56.5_-109.5,-0.06627461
20161201_56.5_-108.5,-0.0006599865
20161201_56.5_-107.5,-0.047948577
20161201_56.5_-106.5,-0.13841769
20161201_56.5_-105.5,-0.14299321
20161201_56.5_-104.5,-0.12545426
20161201_56.5_-103.5,-0.049489155
20161201_56.5_-102.5,0.014851001
20161201_56.5_-101.5,-0.034606498
20161201_56.5_-100.5,0.070978984
20161201_56.5_-99.5,0.16854665
20161201_56.5_-98.5,0.19384982
20161201_56.5_-97.5,0.302579
20161201_56.5_-96.5,0.31049645
20161201_56.5_-95.5,0.2754471
20161201_56.5_-94.5,0.23384899
20161201_56.5_-93.5,0.22303379
20161201_56.5_-92.5,0.20940115
20161201_56.5_-91.5,0.1824634
20161201_56.5_-90.5,0.20184468
20161201_56.5_-89.5,0.20578822
20161201_56.5_-88.5,0.29637796
20161201_56.5_-79.5,0.02866128
20161201_56.5_-76.5,0.1438915
20161201_56.5_-75.5,0.30880383
20161201_56.5_-74.5,0.4517962
20161201_56.5_-73.5,0.645149
20161201_56.5_-72.5,0.90708244
20161201_56.5_-71.5,1.113481
20161201_56.5_-70.5,1.0562675
20161201_56.5_-69.5,1.1072295
20161201_56.5_-68.5,1.0755756
20161201_56.5_-67.5,1.1022942
20161201_56.5_-66.5,1.1085187
20161201_56.5_-65.5,1.0318286
20161201_56.5_-64.5,1.1061959
20161201_56.5_-63.5,0.99590063
20161201_56.5_-62.5,0.7473413
20161201_56.5_-61.5,0.63489157
20161201_56.5_-6.5,-0.37932223
20161201_56.5_-5.5,-0.3934442
20161201_56.5_-4.5,-0.39428878
20161201_56.5_-3.5,-0.40034217
20161201_56.5_8.5,0.2783884
20161201_56.5_9.5,0.20032278
20161201_56.5_10.5,0.0020088402
20161201_56.5_12.5,-0.40929818
20161201_56.5_13.5,-0.50691235
20161201_56.5_14.5,-0.56693184
20161201_56.5_15.5,-0.36418298
20161201_56.5_16.5,-0.018542452
20161201_56.5_21.5,0.6999486
20161201_56.5_22.5,0.9222315
20161201_56.5_23.5,1.2086713
20161201_56.5_24.5,1.2961249
20161201_56.5_25.5,1.1683568
20161201_56.5_26.5,1.0976473
20161201_56.5_27.5,1.0654094
20161201_56.5_28.5,1.0299202
20161201_56.5_29.5,0.8188755
20161201_56.5_30.5,0.53736687
20161201_56.5_31.5,0.44267952
20161201_56.5_32.5,0.19436
20161201_56.5_33.5,0.19249456
20161201_56.5_34.5,0.15129907
20161201_56.5_35.5,0.16258262
20161201_56.5_36.5,0.06024318
20161201_56.5_37.5,-0.033249054
20161201_56.5_38.5,0.016088398
20161201_56.5_39.5,0.014983567
20161201_56.5_40.5,-0.07929681
20161201_56.5_41.5,-0.12640181
20161201_56.5_42.5,-0.14913075
20161201_56.5_43.5,-0.06514681
20161201_56.5_44.5,-0.011307985
20161201_56.5_45.5,-0.040084332
20161201_56.5_46.5,-0.02254444
20161201_56.5_47.5,0.00085328973
20161201_56.5_48.5,-0.05629793
20161201_56.5_49.5,-0.031554755
20161201_56.5_50.5,0.03525318
20161201_56.5_51.5,-0.052778587
20161201_56.5_52.5,-0.1569805
20161201_56.5_53.5,-0.06365013
20161201_56.5_54.5,-0.033637047
20161201_56.5_55.5,0.045998603
20161201_56.5_56.5,0.16408145
20161201_56.5_57.5,0.20527682
20161201_56.5_58.5,0.31225142
20161201_56.5_59.5,0.39270097
20161201_56.5_60.5,0.55181503
20161201_56.5_61.5,0.56592554
20161201_56.5_62.5,0.6489952
20161201_56.5_63.5,0.8034593
20161201_56.5_64.5,1.0198028
20161201_56.5_65.5,1.0579358
20161201_56.5_66.5,1.079311
20161201_56.5_67.5,1.037704
20161201_56.5_68.5,1.0893557
20161201_56.5_69.5,1.1227199
20161201_56.5_70.5,1.0478189
20161201_56.5_71.5,0.9327119
20161201_56.5_72.5,0.82139736
20161201_56.5_73.5,0.69275093
20161201_56.5_74.5,0.547218
20161201_56.5_75.5,0.4460246
20161201_56.5_76.5,0.36319345
20161201_56.5_77.5,0.3442227
20161201_56.5_78.5,0.3231239
20161201_56.5_79.5,0.26387355
20161201_56.5_80.5,0.38876596
20161201_56.5_81.5,0.5240009
20161201_56.5_82.5,0.59087294
20161201_56.5_83.5,0.521739
20161201_56.5_84.5,0.48127645
20161201_56.5_85.5,0.44443288
20161201_56.5_86.5,0.42811498
20161201_56.5_87.5,0.45813322
20161201_56.5_88.5,0.36672664
20161201_56.5_89.5,0.23469605
20161201_56.5_90.5,0.07494549
20161201_56.5_91.5,-0.09168021
20161201_56.5_92.5,-0.213978
20161201_56.5_93.5,-0.44357726
20161201_56.5_94.5,-0.6805716
20161201_56.5_95.5,-0.91989654
20161201_56.5_96.5,-1.1387069
20161201_56.5_97.5,-1.306467
20161201_56.5_98.5,-1.5067984
20161201_56.5_99.5,-1.662389
20161201_56.5_100.5,-1.7165993
20161201_56.5_101.5,-1.8551892
20161201_56.5_102.5,-1.9405391
20161201_56.5_103.5,-1.9646614
20161201_56.5_104.5,-2.0147378
20161201_56.5_105.5,-1.991086
20161201_56.5_106.5,-2.0029
20161201_56.5_107.5,-2.0368712
20161201_56.5_108.5,-2.1180642
20161201_56.5_109.5,-2.0626132
20161201_56.5_110.5,-2.1497047
20161201_56.5_111.5,-2.122155
20161201_56.5_112.5,-2.1436293
20161201_56.5_113.5,-1.9567788
20161201_56.5_114.5,-1.6364108
20161201_56.5_115.5,-1.3492914
20161201_56.5_116.5,-1.1849349
20161201_56.5_117.5,-1.155726
20161201_56.5_118.5,-1.0379382
20161201_56.5_119.5,-0.76119953
20161201_56.5_120.5,-0.49758115
20161201_56.5_121.5,-0.19329613
20161201_56.5_122.5,-0.10701176
20161201_56.5_123.5,-0.18168151
20161201_56.5_124.5,-0.3144244
20161201_56.5_125.5,-0.41289467
20161201_56.5_126.5,-0.47783262
20161201_56.5_127.5,-0.57166475
20161201_56.5_128.5,-0.59047085
20161201_56.5_129.5,-0.71380615
20161201_56.5_130.5,-0.7716927
20161201_56.5_131.5,-0.7050317
20161201_56.5_132.5,-0.6890531
20161201_56.5_133.5,-0.6560508
20161201_56.5_134.5,-0.54111785
20161201_56.5_135.5,-0.36198246
20161201_56.5_136.5,-0.188772
20161201_56.5_137.5,-0.033621885
20161201_56.5_156.5,-0.38313586
20161201_56.5_157.5,-0.5457036
20161201_56.5_158.5,-0.7217007
20161201_56.5_159.5,-0.8929456
20161201_56.5_160.5,-1.0341609
20161201_56.5_161.5,-1.1146094
20161201_56.5_162.5,-1.0588213
20161201_57.5_-157.5,0.08500958
20161201_57.5_-156.5,0.057478573
20161201_57.5_-154.5,-0.24002683
20161201_57.5_-153.5,-0.17788082
20161201_57.5_-152.5,-0.19195801
20161201_57.5_-135.5,-0.54630315
20161201_57.5_-134.5,-0.57070345
20161201_57.5_-133.5,-0.62554914
20161201_57.5_-132.5,-0.6968568
20161201_57.5_-131.5,-0.71385616
20161201_57.5_-130.5,-0.71243054
20161201_57.5_-129.5,-0.7168967
20161201_57.5_-128.5,-0.7255121
20161201_57.5_-127.5,-0.7555562
20161201_57.5_-126.5,-0.7543296
20161201_57.5_-125.5,-0.7133864
20161201_57.5_-124.5,-0.6806407
20161201_57.5_-123.5,-0.46460554
20161201_57.5_-122.5,-0.4525248
20161201_57.5_-121.5,-0.46512
20161201_57.5_-120.5,-0.4916879
20161201_57.5_-119.5,-0.47465158
20161201_57.5_-118.5,-0.37668732
20161201_57.5_-117.5,-0.36088228
20161201_57.5_-116.5,-0.2986905
20161201_57.5_-115.5,-0.30079746
20161201_57.5_-114.5,-0.32186854
20161201_57.5_-113.5,-0.33563364
20161201_57.5_-112.5,-0.22097583
20161201_57.5_-111.5,-0.1875828
20161201_57.5_-110.5,-0.16922346
20161201_57.5_-109.5,-0.15679468
20161201_57.5_-108.5,-0.17715095
20161201_57.5_-107.5,-0.16108301
20161201_57.5_-106.5,-0.15886658
20161201_57.5_-105.5,-0.25489113
20161201_57.5_-104.5,-0.27728453
20161201_57.5_-103.5,-0.23118655
20161201_57.5_-102.5,-0.14629437
20161201_57.5_-101.5,-0.3166364
20161201_57.5_-100.5,-0.3441007
20161201_57.5_-99.5,-0.31501567
20161201_57.5_-98.5,-0.20255417
20161201_57.5_-97.5,-0.17501052
20161201_57.5_-96.5,-0.10470958
20161201_57.5_-95.5,-0.130683
20161201_57.5_-94.5,-0.13779554
20161201_57.5_-93.5,-0.06283293
20161201_57.5_-92.5,-0.011450626
20161201_57.5_-76.5,-0.2842787
20161201_57.5_-75.5,-0.21064885
20161201_57.5_-74.5,-0.017200466
20161201_57.5_-73.5,0.09160726
20161201_57.5_-72.5,0.28615752
20161201_57.5_-71.5,0.45736063
20161201_57.5_-70.5,0.5994388
20161201_57.5_-69.5,0.68855613
20161201_57.5_-68.5,0.7643312
20161201_57.5_-67.5,0.93032193
20161201_57.5_-66.5,1.024757
20161201_57.5_-65.5,1.0863942
20161201_57.5_-64.5,1.0754242
20161201_57.5_-63.5,1.0442626
20161201_57.5_-62.5,0.99958044
20161201_57.5_-6.5,-0.6692963
20161201_57.5_-5.5,-0.64887273
20161201_57.5_-4.5,-0.73454213
20161201_57.5_-3.5,-0.6945258
20161201_57.5_-2.5,-0.549009
20161201_57.5_10.5,-0.20008755
20161201_57.5_12.5,-0.39409333
20161201_57.5_13.5,-0.60120416
20161201_57.5_14.5,-0.7030147
20161201_57.5_15.5,-0.5318894
20161201_57.5_16.5,-0.16371389
20161201_57.5_18.5,0.10496513
20161201_57.5_22.5,0.6553325
20161201_57.5_24.5,0.9896048
20161201_57.5_25.5,1.0270458
20161201_57.5_26.5,1.0773563
20161201_57.5_27.5,1.0857832
20161201_57.5_28.5,1.0964714
20161201_57.5_29.5,0.9760563
20161201_57.5_30.5,0.89855963
